LECROYWR640Zi,60762,Waveform
Segments,1,SegmentSize,501
Segment,TrigTime,TimeSinceSegment1
#1,25-Jun-2025 15:37:47,0                 
Time,Ampl
-4.98388e-006,-0.0142837
-4.96388e-006,-0.0142837
-4.94388e-006,-0.0126233
-4.92388e-006,-0.0142837
-4.90388e-006,-0.00930234
-4.88388e-006,-0.00930234
-4.86388e-006,-0.0142837
-4.84388e-006,-0.0126233
-4.82388e-006,-0.0142837
-4.80388e-006,-0.0126233
-4.78388e-006,-0.0159442
-4.76388e-006,-0.0159442
-4.74388e-006,-0.0192651
-4.72388e-006,-0.0176047
-4.70388e-006,-0.0192651
-4.68388e-006,-0.0176047
-4.66388e-006,-0.0176047
-4.64388e-006,-0.0142837
-4.62388e-006,-0.0159442
-4.60388e-006,-0.0109628
-4.58388e-006,-0.0109628
-4.56388e-006,-0.0126233
-4.54388e-006,-0.00930234
-4.52388e-006,-0.00764187
-4.50388e-006,-0.00432094
-4.48388e-006,-0.00432094
-4.46388e-006,-0.0059814
-4.44388e-006,-0.00432094
-4.42388e-006,-0.00432094
-4.40388e-006,-0.00432094
-4.38388e-006,-0.00432094
-4.36388e-006,-0.001
-4.34388e-006,-0.00432094
-4.32388e-006,-0.0059814
-4.30388e-006,-0.00266047
-4.28388e-006,-0.001
-4.26388e-006,-0.00432094
-4.24388e-006,0.000660468
-4.22388e-006,-0.00266047
-4.20388e-006,-0.001
-4.18388e-006,0.000660468
-4.16388e-006,-0.001
-4.14388e-006,-0.001
-4.12388e-006,-0.00266047
-4.10388e-006,-0.00266047
-4.08388e-006,-0.00432094
-4.06388e-006,-0.00764187
-4.04388e-006,-0.00930234
-4.02388e-006,-0.0059814
-4.00388e-006,-0.0059814
-3.98388e-006,-0.00930234
-3.96388e-006,-0.0059814
-3.94388e-006,-0.001
-3.92388e-006,0.00232094
-3.90388e-006,0.00232094
-3.88388e-006,0.00232094
-3.86388e-006,0.0039814
-3.84388e-006,0.00730234
-3.82388e-006,0.00730234
-3.80388e-006,0.00564187
-3.78388e-006,0.00730234
-3.76388e-006,0.00564187
-3.74388e-006,0.00730234
-3.72388e-006,0.0039814
-3.70388e-006,0.00564187
-3.68388e-006,0.00564187
-3.66388e-006,0.00232094
-3.64388e-006,0.00232094
-3.62388e-006,0.0039814
-3.60388e-006,0.00564187
-3.58388e-006,0.00232094
-3.56388e-006,0.000660468
-3.54388e-006,0.00564187
-3.52388e-006,0.00564187
-3.50388e-006,0.00564187
-3.48388e-006,0.00896281
-3.46388e-006,0.00896281
-3.44388e-006,0.0106233
-3.42388e-006,0.0139442
-3.40388e-006,0.0205861
-3.38388e-006,0.023907
-3.36388e-006,0.0272279
-3.34388e-006,0.0322094
-3.32388e-006,0.0355303
-3.30388e-006,0.0388512
-3.28388e-006,0.0405117
-3.26388e-006,0.0405117
-3.24388e-006,0.0371908
-3.22388e-006,0.0371908
-3.20388e-006,0.0355303
-3.18388e-006,0.023907
-3.16388e-006,0.0222465
-3.14388e-006,0.0189256
-3.12388e-006,0.0156047
-3.10388e-006,0.0156047
-3.08388e-006,0.0139442
-3.06388e-006,0.0122837
-3.04388e-006,0.00896281
-3.02388e-006,0.0122837
-3.00388e-006,0.0156047
-2.98388e-006,0.0172651
-2.96388e-006,0.0222465
-2.94388e-006,0.0222465
-2.92388e-006,0.0288884
-2.90388e-006,0.0322094
-2.88388e-006,0.0338698
-2.86388e-006,0.0371908
-2.84388e-006,0.0355303
-2.82388e-006,0.0338698
-2.80388e-006,0.0305489
-2.78388e-006,0.0255675
-2.76388e-006,0.0205861
-2.74388e-006,0.0106233
-2.72388e-006,0.00232094
-2.70388e-006,-0.0059814
-2.68388e-006,-0.0126233
-2.66388e-006,-0.0142837
-2.64388e-006,-0.0192651
-2.62388e-006,-0.0225861
-2.60388e-006,-0.0242465
-2.58388e-006,-0.0292279
-2.56388e-006,-0.0275675
-2.54388e-006,-0.0308884
-2.52388e-006,-0.0275675
-2.50388e-006,-0.0275675
-2.48388e-006,-0.0225861
-2.46388e-006,-0.025907
-2.44388e-006,-0.0275675
-2.42388e-006,-0.0242465
-2.40388e-006,-0.0242465
-2.38388e-006,-0.025907
-2.36388e-006,-0.0242465
-2.34388e-006,-0.0242465
-2.32388e-006,-0.0275675
-2.30388e-006,-0.0275675
-2.28388e-006,-0.0275675
-2.26388e-006,-0.0292279
-2.24388e-006,-0.0275675
-2.22388e-006,-0.0275675
-2.20388e-006,-0.0292279
-2.18388e-006,-0.0275675
-2.16388e-006,-0.025907
-2.14388e-006,-0.0242465
-2.12388e-006,-0.025907
-2.10388e-006,-0.0242465
-2.08388e-006,-0.0225861
-2.06388e-006,-0.0242465
-2.04388e-006,-0.0225861
-2.02388e-006,-0.0225861
-2.00388e-006,-0.0209256
-1.98388e-006,-0.0225861
-1.96388e-006,-0.0225861
-1.94388e-006,-0.0209256
-1.92388e-006,-0.0209256
-1.90388e-006,-0.0225861
-1.88388e-006,-0.0192651
-1.86388e-006,-0.0192651
-1.84388e-006,-0.0176047
-1.82388e-006,-0.0176047
-1.80388e-006,-0.0159442
-1.78388e-006,-0.0142837
-1.76388e-006,-0.0126233
-1.74388e-006,-0.0126233
-1.72388e-006,-0.0109628
-1.70388e-006,-0.0109628
-1.68388e-006,-0.0109628
-1.66388e-006,-0.0109628
-1.64388e-006,-0.0109628
-1.62388e-006,-0.0109628
-1.60388e-006,-0.0109628
-1.58388e-006,-0.0142837
-1.56388e-006,-0.0109628
-1.54388e-006,-0.0109628
-1.52388e-006,-0.00930234
-1.50388e-006,-0.0109628
-1.48388e-006,-0.0059814
-1.46388e-006,-0.00764187
-1.44388e-006,-0.00432094
-1.42388e-006,-0.0059814
-1.40388e-006,-0.00266047
-1.38388e-006,-0.00266047
-1.36388e-006,-0.00432094
-1.34388e-006,-0.00432094
-1.32388e-006,-0.001
-1.30388e-006,-0.00432094
-1.28388e-006,-0.00432094
-1.26388e-006,-0.0059814
-1.24388e-006,-0.0059814
-1.22388e-006,-0.0059814
-1.20388e-006,-0.001
-1.18388e-006,-0.001
-1.16388e-006,0.000660468
-1.14388e-006,0.00232094
-1.12388e-006,0.00232094
-1.10388e-006,0.000660468
-1.08388e-006,0.000660468
-1.06388e-006,0.000660468
-1.04388e-006,0.00232094
-1.02388e-006,-0.001
-1.00388e-006,-0.001
-9.83882e-007,-0.00266047
-9.63882e-007,-0.0059814
-9.43882e-007,-0.00930234
-9.23882e-007,-0.00930234
-9.03882e-007,-0.00930234
-8.83882e-007,-0.00930234
-8.63882e-007,-0.0142837
-8.43882e-007,-0.0126233
-8.23882e-007,-0.0142837
-8.03882e-007,-0.0159442
-7.83882e-007,-0.0176047
-7.63882e-007,-0.0142837
-7.43882e-007,-0.0159442
-7.23882e-007,-0.0142837
-7.03882e-007,-0.0176047
-6.83882e-007,-0.0142837
-6.63882e-007,-0.0126233
-6.43882e-007,-0.0126233
-6.23882e-007,-0.0109628
-6.03882e-007,-0.0109628
-5.83882e-007,-0.00930234
-5.63882e-007,-0.00764187
-5.43882e-007,-0.0126233
-5.23882e-007,-0.00930234
-5.03882e-007,-0.00930234
-4.83882e-007,-0.0109628
-4.63882e-007,-0.0126233
-4.43882e-007,-0.0109628
-4.23882e-007,-0.0109628
-4.03882e-007,-0.00930234
-3.83882e-007,-0.0126233
-3.63882e-007,-0.0109628
-3.43882e-007,-0.0126233
-3.23882e-007,-0.0109628
-3.03882e-007,-0.0126233
-2.83882e-007,-0.00930234
-2.63882e-007,-0.0126233
-2.43882e-007,-0.0126233
-2.23882e-007,-0.0126233
-2.03882e-007,-0.0109628
-1.83882e-007,-0.0126233
-1.63882e-007,-0.0109628
-1.43882e-007,-0.0126233
-1.23882e-007,-0.00930234
-1.03882e-007,-0.00764187
-8.38819e-008,-0.00432094
-6.38819e-008,0.000660468
-4.38819e-008,0.00564187
-2.38819e-008,0.0106233
-3.88189e-009,0.0189256
1.61181e-008,0.0222465
3.61181e-008,0.0288884
5.61181e-008,0.0371908
7.61181e-008,0.0405117
9.61181e-008,0.0438326
1.16118e-007,0.0454931
1.36118e-007,0.0471536
1.56118e-007,0.0504745
1.76118e-007,0.0454931
1.96118e-007,0.0454931
2.16118e-007,0.0438326
2.36118e-007,0.0405117
2.56118e-007,0.0371908
2.76118e-007,0.0322094
2.96118e-007,0.0322094
3.16118e-007,0.0322094
3.36118e-007,0.0288884
3.56118e-007,0.0305489
3.76118e-007,0.0322094
3.96118e-007,0.0355303
4.16118e-007,0.0355303
4.36118e-007,0.0388512
4.56118e-007,0.0438326
4.76118e-007,0.0471536
4.96118e-007,0.0454931
5.16118e-007,0.0421722
5.36118e-007,0.0421722
5.56118e-007,0.0371908
5.76118e-007,0.0288884
5.96118e-007,0.0222465
6.16118e-007,0.0122837
6.36118e-007,0.00564187
6.56118e-007,-0.00266047
6.76118e-007,-0.00764187
6.96118e-007,-0.0142837
7.16118e-007,-0.0176047
7.36118e-007,-0.0242465
7.56118e-007,-0.0242465
7.76118e-007,-0.0275675
7.96118e-007,-0.0275675
8.16118e-007,-0.0275675
8.36118e-007,-0.0275675
8.56118e-007,-0.0242465
8.76118e-007,-0.025907
8.96118e-007,-0.0242465
9.16118e-007,-0.0242465
9.36118e-007,-0.0242465
9.56118e-007,-0.0225861
9.76118e-007,-0.0242465
9.96118e-007,-0.0242465
1.01612e-006,-0.0242465
1.03612e-006,-0.0209256
1.05612e-006,-0.0225861
1.07612e-006,-0.0225861
1.09612e-006,-0.0209256
1.11612e-006,-0.0209256
1.13612e-006,-0.0209256
1.15612e-006,-0.0192651
1.17612e-006,-0.0192651
1.19612e-006,-0.0159442
1.21612e-006,-0.0142837
1.23612e-006,-0.0126233
1.25612e-006,-0.0126233
1.27612e-006,-0.0109628
1.29612e-006,-0.00764187
1.31612e-006,-0.00764187
1.33612e-006,-0.00764187
1.35612e-006,-0.00764187
1.37612e-006,-0.0126233
1.39612e-006,-0.00764187
1.41612e-006,-0.00930234
1.43612e-006,-0.00764187
1.45612e-006,-0.0109628
1.47612e-006,-0.00764187
1.49612e-006,-0.00764187
1.51612e-006,-0.00764187
1.53612e-006,-0.00764187
1.55612e-006,-0.00432094
1.57612e-006,-0.0059814
1.59612e-006,-0.00432094
1.61612e-006,-0.0059814
1.63612e-006,-0.00432094
1.65612e-006,-0.0059814
1.67612e-006,-0.00432094
1.69612e-006,-0.00432094
1.71612e-006,-0.0059814
1.73612e-006,-0.0059814
1.75612e-006,-0.00432094
1.77612e-006,-0.00764187
1.79612e-006,-0.00432094
1.81612e-006,-0.0059814
1.83612e-006,-0.0059814
1.85612e-006,-0.0059814
1.87612e-006,-0.00432094
1.89612e-006,-0.0059814
1.91612e-006,-0.00432094
1.93612e-006,-0.00764187
1.95612e-006,-0.0059814
1.97612e-006,-0.0059814
1.99612e-006,-0.00432094
2.01612e-006,-0.0059814
2.03612e-006,-0.00432094
2.05612e-006,-0.00764187
2.07612e-006,-0.00432094
2.09612e-006,-0.0059814
2.11612e-006,-0.00432094
2.13612e-006,-0.0059814
2.15612e-006,-0.00432094
2.17612e-006,-0.00764187
2.19612e-006,-0.00432094
2.21612e-006,-0.00764187
2.23612e-006,-0.00432094
2.25612e-006,-0.00764187
2.27612e-006,-0.00764187
2.29612e-006,-0.00432094
2.31612e-006,-0.0059814
2.33612e-006,-0.0059814
2.35612e-006,-0.00432094
2.37612e-006,-0.00266047
2.39612e-006,-0.001
2.41612e-006,-0.00266047
2.43612e-006,-0.001
2.45612e-006,-0.001
2.47612e-006,-0.001
2.49612e-006,-0.00432094
2.51612e-006,-0.00432094
2.53612e-006,-0.00432094
2.55612e-006,-0.0059814
2.57612e-006,-0.0059814
2.59612e-006,-0.00764187
2.61612e-006,-0.00764187
2.63612e-006,-0.00764187
2.65612e-006,-0.0109628
2.67612e-006,-0.00930234
2.69612e-006,-0.00764187
2.71612e-006,-0.00764187
2.73612e-006,-0.00930234
2.75612e-006,-0.0109628
2.77612e-006,-0.0126233
2.79612e-006,-0.00930234
2.81612e-006,-0.0109628
2.83612e-006,-0.00764187
2.85612e-006,-0.00764187
2.87612e-006,-0.00930234
2.89612e-006,-0.00764187
2.91612e-006,-0.00764187
2.93612e-006,-0.00930234
2.95612e-006,-0.0059814
2.97612e-006,-0.00432094
2.99612e-006,-0.00764187
3.01612e-006,-0.00930234
3.03612e-006,-0.00930234
3.05612e-006,-0.0109628
3.07612e-006,-0.0109628
3.09612e-006,-0.0109628
3.11612e-006,-0.0109628
3.13612e-006,-0.0109628
3.15612e-006,-0.00764187
3.17612e-006,-0.00930234
3.19612e-006,-0.0059814
3.21612e-006,-0.00930234
3.23612e-006,-0.0059814
3.25612e-006,-0.0059814
3.27612e-006,-0.00432094
3.29612e-006,-0.00266047
3.31612e-006,-0.001
3.33612e-006,0.000660468
3.35612e-006,0.00730234
3.37612e-006,0.00896281
3.39612e-006,0.0156047
3.41612e-006,0.0222465
3.43612e-006,0.0288884
3.45612e-006,0.0338698
3.47612e-006,0.0371908
3.49612e-006,0.0471536
3.51612e-006,0.0504745
3.53612e-006,0.052135
3.55612e-006,0.0571164
3.57612e-006,0.0537954
3.59612e-006,0.0537954
3.61612e-006,0.0504745
3.63612e-006,0.0504745
3.65612e-006,0.048814
3.67612e-006,0.052135
3.69612e-006,0.0454931
3.71612e-006,0.0454931
3.73612e-006,0.0471536
3.75612e-006,0.0471536
3.77612e-006,0.048814
3.79612e-006,0.0504745
3.81612e-006,0.048814
3.83612e-006,0.052135
3.85612e-006,0.048814
3.87612e-006,0.052135
3.89612e-006,0.048814
3.91612e-006,0.0454931
3.93612e-006,0.0405117
3.95612e-006,0.0355303
3.97612e-006,0.0288884
3.99612e-006,0.0222465
4.01612e-006,0.0156047
4.03612e-006,0.00564187
4.05612e-006,-0.00432094
4.07612e-006,-0.00930234
4.09612e-006,-0.0176047
4.11612e-006,-0.0192651
4.13612e-006,-0.0192651
4.15612e-006,-0.0176047
4.17612e-006,-0.0225861
4.19612e-006,-0.0209256
4.21612e-006,-0.0242465
4.23612e-006,-0.0209256
4.25612e-006,-0.0225861
4.27612e-006,-0.0242465
4.29612e-006,-0.0209256
4.31612e-006,-0.0209256
4.33612e-006,-0.0242465
4.35612e-006,-0.0209256
4.37612e-006,-0.0209256
4.39612e-006,-0.0209256
4.41612e-006,-0.0225861
4.43612e-006,-0.0225861
4.45612e-006,-0.0209256
4.47612e-006,-0.0192651
4.49612e-006,-0.0225861
4.51612e-006,-0.0192651
4.53612e-006,-0.0209256
4.55612e-006,-0.0209256
4.57612e-006,-0.0209256
4.59612e-006,-0.0192651
4.61612e-006,-0.0192651
4.63612e-006,-0.0159442
4.65612e-006,-0.0209256
4.67612e-006,-0.0176047
4.69612e-006,-0.0159442
4.71612e-006,-0.0142837
4.73612e-006,-0.0192651
4.75612e-006,-0.0192651
4.77612e-006,-0.0176047
4.79612e-006,-0.0142837
4.81612e-006,-0.0159442
4.83612e-006,-0.0159442
4.85612e-006,-0.0142837
4.87612e-006,-0.0142837
4.89612e-006,-0.0159442
4.91612e-006,-0.0109628
4.93612e-006,-0.0142837
4.95612e-006,-0.0126233
4.97612e-006,-0.0159442
4.99612e-006,-0.0109628
5.01612e-006,-0.0126233
